السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديين (إناث),عدد العاملين الغير سعوديين,عدد الغير سعوديين (ذكور),عدد الغير سعوديين (إناث),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
2023,2,منطقة جازان,صنع الفلزات القاعدية,متوسطة,2.0,110.0,90.0,20.0,239.0,239.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صنع الفلزات القاعدية,كبيرة,1.0,150.0,150.0,0.0,116.0,116.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صنع الفلزات القاعدية,متناهية الصغر,32.0,1.0,0.0,1.0,71.0,71.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صنع الفلزات القاعدية,صغيرة,3.0,5.0,4.0,1.0,18.0,18.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صنع الفلزات القاعدية,متوسطة,2.0,27.0,11.0,16.0,102.0,102.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صنع الفلزات القاعدية,متناهية الصغر,68.0,15.0,8.0,7.0,137.0,137.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صنع الفلزات القاعدية,صغيرة,16.0,55.0,39.0,16.0,207.0,206.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,صنع الفلزات القاعدية,متوسطة,2.0,54.0,53.0,1.0,153.0,153.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع الفلزات القاعدية,متناهية الصغر,171.0,58.0,32.0,26.0,355.0,352.0,3.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع الفلزات القاعدية,صغيرة,93.0,462.0,248.0,214.0,1438.0,1430.0,8.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع الفلزات القاعدية,متوسطة,34.0,1051.0,692.0,359.0,2687.0,2677.0,10.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع الفلزات القاعدية,كبيرة,12.0,1454.0,941.0,513.0,3129.0,3126.0,3.0,,,,,,,,,,
2023,2,منطقة نجران,صنع الفلزات القاعدية,متناهية الصغر,34.0,3.0,2.0,1.0,63.0,63.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صنع الفلزات القاعدية,صغيرة,,,,,,,,,,,,,,,,,
2023,2,منطقة نجران,صنع الفلزات القاعدية,متوسطة,1.0,38.0,16.0,22.0,103.0,103.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صنع الفلزات القاعدية,كبيرة,1.0,225.0,222.0,3.0,361.0,361.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المشروبات,متناهية الصغر,34.0,9.0,5.0,4.0,68.0,67.0,1.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المشروبات,صغيرة,23.0,110.0,60.0,50.0,379.0,378.0,1.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المشروبات,متوسطة,6.0,186.0,62.0,124.0,488.0,484.0,4.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المشروبات,كبيرة,4.0,564.0,365.0,199.0,1473.0,1472.0,1.0,,,,,,,,,,
2023,2,منطقة الباحة,صُنع المشروبات,متناهية الصغر,4.0,1.0,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,صُنع المشروبات,صغيرة,2.0,12.0,9.0,3.0,47.0,47.0,0.0,,,,,,,,,,
2023,2,منطقة الباحة,صُنع المشروبات,متوسطة,2.0,79.0,10.0,69.0,179.0,179.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع المشروبات,متناهية الصغر,5.0,3.0,2.0,1.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع المشروبات,صغيرة,3.0,10.0,6.0,4.0,26.0,26.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع المشروبات,متوسطة,1.0,16.0,9.0,7.0,49.0,49.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع المشروبات,متناهية الصغر,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع المشروبات,صغيرة,2.0,4.0,3.0,1.0,17.0,17.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المشروبات,متناهية الصغر,80.0,24.0,11.0,13.0,164.0,164.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المشروبات,صغيرة,38.0,230.0,107.0,123.0,600.0,599.0,1.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المشروبات,متوسطة,33.0,908.0,346.0,562.0,2541.0,2537.0,4.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المشروبات,كبيرة,14.0,2352.0,1566.0,786.0,5742.0,5731.0,11.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المشروبات,متناهية الصغر,13.0,2.0,1.0,1.0,20.0,20.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المشروبات,صغيرة,9.0,30.0,14.0,16.0,119.0,118.0,1.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المشروبات,متوسطة,5.0,190.0,48.0,142.0,472.0,472.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المشروبات,كبيرة,2.0,398.0,180.0,218.0,763.0,763.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المشروبات,متناهية الصغر,13.0,6.0,3.0,3.0,26.0,26.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المشروبات,صغيرة,13.0,87.0,41.0,46.0,239.0,238.0,1.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المشروبات,متوسطة,6.0,189.0,70.0,119.0,545.0,545.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع المشروبات,متناهية الصغر,18.0,4.0,2.0,2.0,42.0,41.0,1.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع المشروبات,صغيرة,4.0,15.0,8.0,7.0,75.0,75.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع المشروبات,متوسطة,2.0,70.0,39.0,31.0,151.0,151.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المشروبات,متناهية الصغر,21.0,6.0,4.0,2.0,51.0,51.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المشروبات,صغيرة,7.0,20.0,8.0,12.0,81.0,81.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المشروبات,متوسطة,5.0,186.0,114.0,72.0,563.0,563.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المشروبات,كبيرة,1.0,58.0,39.0,19.0,194.0,194.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المشروبات,متناهية الصغر,6.0,2.0,2.0,0.0,7.0,7.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المشروبات,صغيرة,5.0,19.0,11.0,8.0,68.0,68.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المشروبات,متوسطة,1.0,17.0,7.0,10.0,45.0,44.0,1.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المشروبات,كبيرة,1.0,134.0,49.0,85.0,268.0,266.0,2.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المشروبات,متناهية الصغر,21.0,2.0,1.0,1.0,49.0,49.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المشروبات,صغيرة,12.0,38.0,27.0,11.0,199.0,199.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المشروبات,متوسطة,2.0,58.0,35.0,23.0,123.0,123.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المشروبات,كبيرة,1.0,157.0,138.0,19.0,312.0,312.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المشروبات,متناهية الصغر,99.0,32.0,18.0,14.0,192.0,189.0,3.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المشروبات,صغيرة,40.0,164.0,69.0,95.0,594.0,592.0,2.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المشروبات,متوسطة,26.0,634.0,329.0,305.0,1926.0,1922.0,4.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المشروبات,كبيرة,7.0,1272.0,935.0,337.0,2480.0,2475.0,5.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع المشروبات,متناهية الصغر,5.0,0.0,0.0,0.0,11.0,11.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع المشروبات,صغيرة,2.0,21.0,6.0,15.0,64.0,64.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع المشروبات,متوسطة,2.0,111.0,92.0,19.0,256.0,256.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المعدات الكهربائية,متناهية الصغر,110.0,46.0,29.0,17.0,221.0,221.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المعدات الكهربائية,صغيرة,57.0,347.0,247.0,100.0,947.0,941.0,6.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المعدات الكهربائية,متوسطة,29.0,1112.0,874.0,238.0,1919.0,1916.0,3.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المعدات الكهربائية,كبيرة,8.0,2075.0,1956.0,119.0,1855.0,1850.0,5.0,,,,,,,,,,
2023,2,منطقة الباحة,صنع المعدات الكهربائية,متناهية الصغر,5.0,0.0,0.0,0.0,9.0,9.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صنع المعدات الكهربائية,متناهية الصغر,12.0,0.0,0.0,0.0,19.0,19.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صنع المعدات الكهربائية,صغيرة,1.0,1.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صنع المعدات الكهربائية,متناهية الصغر,15.0,0.0,0.0,0.0,34.0,34.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المعدات الكهربائية,متناهية الصغر,171.0,52.0,23.0,29.0,359.0,357.0,2.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المعدات الكهربائية,صغيرة,93.0,484.0,218.0,266.0,1531.0,1523.0,8.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المعدات الكهربائية,متوسطة,50.0,1489.0,862.0,627.0,3798.0,3788.0,10.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المعدات الكهربائية,كبيرة,12.0,1253.0,970.0,283.0,2970.0,2966.0,4.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المعدات الكهربائية,متناهية الصغر,27.0,1.0,1.0,0.0,60.0,60.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المعدات الكهربائية,صغيرة,13.0,38.0,25.0,13.0,186.0,186.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المعدات الكهربائية,متوسطة,2.0,23.0,12.0,11.0,116.0,116.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المعدات الكهربائية,متناهية الصغر,40.0,8.0,5.0,3.0,77.0,77.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المعدات الكهربائية,صغيرة,11.0,50.0,32.0,18.0,153.0,152.0,1.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المعدات الكهربائية,متوسطة,2.0,77.0,37.0,40.0,245.0,245.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المعدات الكهربائية,كبيرة,,,,,,,,,,,,,,,,,
2023,2,منطقة تبوك,صنع المعدات الكهربائية,متناهية الصغر,8.0,0.0,0.0,0.0,16.0,16.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,صنع المعدات الكهربائية,صغيرة,1.0,2.0,0.0,2.0,7.0,7.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صنع المعدات الكهربائية,متناهية الصغر,29.0,3.0,2.0,1.0,76.0,76.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صنع المعدات الكهربائية,صغيرة,,,,,,,,,,,,,,,,,
2023,2,منطقة حائل,صنع المعدات الكهربائية,متناهية الصغر,11.0,5.0,3.0,2.0,37.0,37.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صنع المعدات الكهربائية,صغيرة,2.0,6.0,4.0,2.0,14.0,14.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صنع المعدات الكهربائية,متوسطة,1.0,43.0,15.0,28.0,89.0,89.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صنع المعدات الكهربائية,متناهية الصغر,28.0,6.0,2.0,4.0,55.0,55.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صنع المعدات الكهربائية,صغيرة,5.0,11.0,6.0,5.0,35.0,35.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صنع المعدات الكهربائية,متوسطة,2.0,31.0,11.0,20.0,84.0,84.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع المعدات الكهربائية,متناهية الصغر,136.0,33.0,21.0,12.0,264.0,256.0,8.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع المعدات الكهربائية,صغيرة,45.0,202.0,106.0,96.0,744.0,742.0,2.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع المعدات الكهربائية,متوسطة,9.0,193.0,124.0,69.0,613.0,612.0,1.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صنع المعدات الكهربائية,كبيرة,4.0,1030.0,801.0,229.0,1399.0,1345.0,54.0,,,,,,,,,,
2023,2,منطقة نجران,صنع المعدات الكهربائية,متناهية الصغر,7.0,1.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صنع المعدات الكهربائية,صغيرة,2.0,5.0,2.0,3.0,30.0,30.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع الملبوسات,متناهية الصغر,2308.0,385.0,144.0,241.0,4996.0,4718.0,278.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع الملبوسات,صغيرة,221.0,556.0,210.0,346.0,2112.0,1858.0,254.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع الملبوسات,متوسطة,14.0,434.0,109.0,325.0,1025.0,1018.0,7.0,,,,,,,,,,
2023,2,منطقة الباحة,صُنع الملبوسات,متناهية الصغر,159.0,30.0,11.0,19.0,285.0,254.0,31.0,,,,,,,,,,
2023,2,منطقة الباحة,صُنع الملبوسات,صغيرة,11.0,16.0,8.0,8.0,94.0,83.0,11.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع الملبوسات,متناهية الصغر,301.0,28.0,12.0,16.0,640.0,608.0,32.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع الملبوسات,صغيرة,11.0,13.0,7.0,6.0,71.0,61.0,10.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع الملبوسات,متناهية الصغر,282.0,16.0,8.0,8.0,693.0,658.0,35.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع الملبوسات,صغيرة,5.0,9.0,3.0,6.0,30.0,20.0,10.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع الملبوسات,متناهية الصغر,3885.0,675.0,231.0,444.0,8364.0,7745.0,619.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع الملبوسات,صغيرة,433.0,1061.0,311.0,750.0,4305.0,3908.0,397.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع الملبوسات,متوسطة,36.0,932.0,290.0,642.0,2557.0,2360.0,197.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع الملبوسات,كبيرة,6.0,678.0,163.0,515.0,2008.0,1978.0,30.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع الملبوسات,متناهية الصغر,836.0,93.0,54.0,39.0,1717.0,1602.0,115.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع الملبوسات,صغيرة,34.0,75.0,28.0,47.0,280.0,235.0,45.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع الملبوسات,متوسطة,4.0,102.0,72.0,30.0,295.0,295.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع الملبوسات,متناهية الصغر,1068.0,145.0,69.0,76.0,2250.0,2027.0,223.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع الملبوسات,صغيرة,50.0,75.0,35.0,40.0,372.0,322.0,50.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع الملبوسات,متوسطة,4.0,147.0,45.0,102.0,331.0,323.0,8.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع الملبوسات,متناهية الصغر,796.0,49.0,25.0,24.0,2047.0,2009.0,38.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع الملبوسات,صغيرة,18.0,37.0,16.0,21.0,191.0,179.0,12.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع الملبوسات,متوسطة,1.0,0.0,0.0,0.0,81.0,81.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع الملبوسات,متناهية الصغر,658.0,72.0,40.0,32.0,1409.0,1302.0,107.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع الملبوسات,صغيرة,19.0,24.0,12.0,12.0,124.0,110.0,14.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع الملبوسات,متوسطة,1.0,30.0,0.0,30.0,26.0,25.0,1.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع الملبوسات,متناهية الصغر,426.0,49.0,18.0,31.0,885.0,803.0,82.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع الملبوسات,صغيرة,22.0,36.0,4.0,32.0,223.0,214.0,9.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع الملبوسات,كبيرة,1.0,41.0,8.0,33.0,312.0,311.0,1.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع الملبوسات,متناهية الصغر,1052.0,138.0,54.0,84.0,2235.0,2045.0,190.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع الملبوسات,صغيرة,48.0,92.0,34.0,58.0,395.0,369.0,26.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع الملبوسات,متوسطة,3.0,46.0,22.0,24.0,182.0,182.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع الملبوسات,متناهية الصغر,2991.0,451.0,173.0,278.0,6319.0,5745.0,574.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع الملبوسات,صغيرة,193.0,575.0,163.0,412.0,1862.0,1704.0,158.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع الملبوسات,متوسطة,21.0,474.0,145.0,329.0,1299.0,1291.0,8.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع الملبوسات,كبيرة,2.0,275.0,58.0,217.0,601.0,601.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع الملبوسات,متناهية الصغر,413.0,36.0,6.0,30.0,930.0,868.0,62.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع الملبوسات,صغيرة,18.0,34.0,6.0,28.0,153.0,148.0,5.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع الملبوسات,متوسطة,1.0,22.0,5.0,17.0,44.0,44.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,14.0,1.0,1.0,0.0,23.0,23.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,9.0,15.0,7.0,8.0,140.0,140.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1.0,51.0,51.0,0.0,90.0,90.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,2.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,6.0,1.0,0.0,1.0,12.0,12.0,0.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,1.0,0.0,0.0,0.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,77.0,10.0,7.0,3.0,199.0,199.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,34.0,44.0,19.0,25.0,353.0,350.0,3.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,5.0,153.0,51.0,102.0,485.0,483.0,2.0,,,,,,,,,,
2023,2,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,كبيرة,2.0,122.0,15.0,107.0,617.0,615.0,2.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,7.0,1.0,0.0,1.0,15.0,15.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,1.0,1.0,0.0,1.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,8.0,2.0,1.0,1.0,20.0,19.0,1.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,2.0,1.0,0.0,1.0,17.0,17.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1.0,11.0,4.0,7.0,45.0,45.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,51.0,2.0,1.0,1.0,166.0,166.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,1.0,1.0,0.0,1.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,5.0,1.0,0.0,1.0,13.0,13.0,0.0,,,,,,,,,,
2023,2,منطقة حائل,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,3.0,0.0,0.0,0.0,33.0,33.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,8.0,2.0,2.0,0.0,19.0,19.0,0.0,,,,,,,,,,
2023,2,منطقة عسير,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,1.0,0.0,0.0,0.0,6.0,6.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,26.0,6.0,3.0,3.0,61.0,61.0,0.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,8.0,45.0,18.0,27.0,147.0,145.0,2.0,,,,,,,,,,
2023,2,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1.0,12.0,7.0,5.0,39.0,39.0,0.0,,,,,,,,,,
2023,2,منطقة نجران,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,3.0,1.0,0.0,1.0,4.0,4.0,0.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,20.0,6.0,2.0,4.0,41.0,38.0,3.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,8.0,34.0,16.0,18.0,96.0,80.0,16.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متوسطة,5.0,253.0,189.0,64.0,300.0,294.0,6.0,,,,,,,,,,
2023,2,المنطقة الشرقية,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,كبيرة,1.0,176.0,112.0,64.0,381.0,377.0,4.0,,,,,,,,,,
2023,2,منطقة الباحة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,2.0,2.0,1.0,1.0,3.0,3.0,0.0,,,,,,,,,,
2023,2,منطقة الجوف,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,7.0,1.0,1.0,0.0,16.0,15.0,1.0,,,,,,,,,,
2023,2,منطقة الحدود الشمالية,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,3.0,3.0,1.0,2.0,5.0,5.0,0.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,320.0,55.0,25.0,30.0,844.0,841.0,3.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,34.0,206.0,93.0,113.0,379.0,366.0,13.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متوسطة,11.0,319.0,133.0,186.0,712.0,701.0,11.0,,,,,,,,,,
2023,2,منطقة الرياض,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,كبيرة,5.0,593.0,300.0,293.0,1465.0,1436.0,29.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,13.0,1.0,0.0,1.0,31.0,31.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,1.0,1.0,1.0,0.0,7.0,7.0,0.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متوسطة,1.0,30.0,25.0,5.0,64.0,60.0,4.0,,,,,,,,,,
2023,2,منطقة القصيم,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,كبيرة,1.0,334.0,306.0,28.0,349.0,349.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,6.0,1.0,0.0,1.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة المدينة المنورة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,1.0,7.0,7.0,0.0,28.0,28.0,0.0,,,,,,,,,,
2023,2,منطقة تبوك,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,3.0,0.0,0.0,0.0,8.0,8.0,0.0,,,,,,,,,,
2023,2,منطقة جازان,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,5.0,0.0,0.0,0.0,10.0,8.0,2.0,,,,,,,,,,
